latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
27.163,-101.638,333.8,1,1,7/18/2018,1735,T,76,6.0NRT,315.2,9,D
26.648,-98.803,330.3,1.2,1.1,7/18/2018,1735,T,73,6.0NRT,310.8,18.7,D
26.888,-101.462,333.4,1,1,7/18/2018,1735,T,71,6.0NRT,314.5,9.5,D
26.886,-101.452,333.6,1,1,7/18/2018,1735,T,76,6.0NRT,314.2,10.7,D
26.88,-101.412,333.4,1,1,7/18/2018,1735,T,77,6.0NRT,313.7,12.3,D
26.257,-98.679,325.3,1.3,1.1,7/18/2018,1735,T,38,6.0NRT,308.7,10.6,D
26.249,-98.693,339.5,1.3,1.1,7/18/2018,1735,T,86,6.0NRT,309.2,35.7,D
26.247,-98.681,339.1,1.3,1.1,7/18/2018,1735,T,85,6.0NRT,308.9,35.4,D
26.165,-98.567,325.1,1.3,1.1,7/18/2018,1735,T,60,6.0NRT,308.8,10.1,D
25.874,-98.129,325.4,1.4,1.2,7/18/2018,1735,T,64,6.0NRT,309,14.1,D
24.798,-99.232,332.5,1.3,1.1,7/18/2018,1735,T,80,6.0NRT,312.5,18.3,D
24.788,-99.234,362.7,1.3,1.1,7/18/2018,1735,T,100,6.0NRT,315.6,103.8,D
24.786,-99.222,372.7,1.3,1.1,7/18/2018,1735,T,100,6.0NRT,315.3,149.1,D
24.788,-99.24,328.3,1.3,1.1,7/18/2018,1735,T,75,6.0NRT,313.1,11.6,D
24.786,-99.228,372.4,1.3,1.1,7/18/2018,1735,T,100,6.0NRT,317.2,149,D
24.784,-99.216,335.9,1.3,1.1,7/18/2018,1735,T,84,6.0NRT,312.6,26.7,D
24.822,-99.864,320.8,1.2,1.1,7/18/2018,1735,T,60,6.0NRT,302.6,14.9,D
25.324,-108.1,328.9,1.8,1.3,7/18/2018,1735,T,66,6.0NRT,302.2,15.2,D
25.312,-108.101,337.5,1.8,1.3,7/18/2018,1735,T,87,6.0NRT,304.5,43.6,D
25.169,-108.132,327.9,1.8,1.3,7/18/2018,1735,T,79,6.0NRT,302.4,16.2,D
25.167,-108.114,329.8,1.8,1.3,7/18/2018,1735,T,81,6.0NRT,303.4,21.4,D
24.488,-107.35,332.3,1.5,1.2,7/18/2018,1735,T,81,6.0NRT,304.2,24.7,D
22.457,-98.12,321.6,1.6,1.2,7/18/2018,1735,T,0,6.0NRT,303.7,16.1,D
21.643,-98.759,323.4,1.5,1.2,7/18/2018,1735,T,75,6.0NRT,298,26.9,D
22.038,-102.282,319.9,1,1,7/18/2018,1735,T,39,6.0NRT,299.9,9.6,D
21.999,-102.328,317.3,1,1,7/18/2018,1735,T,68,6.0NRT,297.9,8.6,D
21.965,-102.284,321.4,1,1,7/18/2018,1735,T,74,6.0NRT,301.2,11.3,D
21.963,-102.275,317.2,1,1,7/18/2018,1735,T,56,6.0NRT,299.8,7.4,D
20.629,-100.437,317.1,1.2,1.1,7/18/2018,1735,T,50,6.0NRT,297.4,7.5,D
20.573,-100.519,312.4,1.2,1.1,7/18/2018,1735,T,57,6.0NRT,295.5,8.3,D
20.739,-103.396,319.8,1,1,7/18/2018,1735,T,60,6.0NRT,301.2,6.3,D
20.725,-103.492,322.3,1,1,7/18/2018,1735,T,76,6.0NRT,301.1,12.9,D
20.529,-102.55,310.4,1,1,7/18/2018,1735,T,29,6.0NRT,296,3.7,D
20.575,-103.349,317.9,1,1,7/18/2018,1735,T,44,6.0NRT,300.1,6,D
20.533,-103.249,316.2,1,1,7/18/2018,1735,T,49,6.0NRT,299.3,8.2,D
20.5,-103.28,313.7,1,1,7/18/2018,1735,T,27,6.0NRT,298.6,5.7,D
19.743,-99.2,319.8,1.5,1.2,7/18/2018,1735,T,72,6.0NRT,296.9,18.5,D
20.294,-102.706,313.2,1,1,7/18/2018,1735,T,57,6.0NRT,298.8,6.9,D
19.7,-99.209,319,1.5,1.2,7/18/2018,1735,T,33,6.0NRT,299.3,14.5,D
19.61,-99.218,321.9,1.5,1.2,7/18/2018,1735,T,71,6.0NRT,298.8,19,D
19.605,-99.21,318.7,1.5,1.2,7/18/2018,1735,T,27,6.0NRT,299,11.3,D
19.382,-99.568,315.5,1.5,1.2,7/18/2018,1735,T,52,6.0NRT,299.5,14.8,D
19.378,-99.575,314.8,1.5,1.2,7/18/2018,1735,T,46,6.0NRT,300.2,14.2,D
19.813,-102.7,313.1,1,1,7/18/2018,1735,T,32,6.0NRT,298.2,4.9,D
19.435,-100.353,312.8,1.3,1.1,7/18/2018,1735,T,46,6.0NRT,298.9,9.4,D
19.297,-99.548,319.5,1.5,1.2,7/18/2018,1735,T,54,6.0NRT,300.1,14.1,D
19.295,-99.535,319.5,1.5,1.2,7/18/2018,1735,T,13,6.0NRT,302.4,15.6,D
19.804,-102.702,313.4,1,1,7/18/2018,1735,T,46,6.0NRT,298.7,5.7,D
19.803,-102.692,314.4,1,1,7/18/2018,1735,T,58,6.0NRT,299.1,6.5,D
19.291,-99.541,321.5,1.5,1.2,7/18/2018,1735,T,37,6.0NRT,301.1,17.7,D
19.547,-102.345,308.8,1.1,1,7/18/2018,1735,T,48,6.0NRT,294.1,5.3,D
17.839,-93.127,320.7,4.6,2,7/18/2018,1735,T,74,6.0NRT,297.8,99.4,D
17.83,-93.084,313.2,4.7,2,7/18/2018,1735,T,61,6.0NRT,297.5,38.6,D
17.84,-93.134,318.4,4.6,2,7/18/2018,1735,T,71,6.0NRT,297.8,75.2,D
17.831,-93.091,315.8,4.7,2,7/18/2018,1735,T,48,6.0NRT,297.6,53.4,D
19.33,-101.914,312.2,1.1,1,7/18/2018,1735,T,48,6.0NRT,298.2,5.1,D
19.19,-102.846,320,1,1,7/18/2018,1735,T,65,6.0NRT,301,7.3,D
18.777,-103.161,318.6,1,1,7/18/2018,1735,T,49,6.0NRT,301.6,5.8,D
37.745,-97.326,321.9,1.1,1,7/18/2018,1730,T,50,6.0NRT,300.1,7.5,D
31.539,-96.013,322.7,1.5,1.2,7/18/2018,1730,T,66,6.0NRT,301.5,15.8,D
31.528,-96.016,326.1,1.5,1.2,7/18/2018,1730,T,73,6.0NRT,301.2,21.3,D
31.699,-97.616,331,1.2,1.1,7/18/2018,1730,T,73,6.0NRT,308.2,16.2,D
31.15,-95.051,345.2,1.7,1.3,7/18/2018,1730,T,92,6.0NRT,297.1,101.1,D
31.146,-95.034,376.1,1.7,1.3,7/18/2018,1730,T,100,6.0NRT,299.1,291.4,D
30.541,-94.791,332.3,1.8,1.3,7/18/2018,1730,T,83,6.0NRT,294.9,64.5,D
30.037,-107.6,324.4,1.9,1.3,7/18/2018,1730,T,35,6.0NRT,305.3,15,D
28.602,-98.007,320.9,1.3,1.1,7/18/2018,1730,T,46,6.0NRT,306.1,8.4,D
47.004,-66.622,304.9,1,1,7/18/2018,1730,A,48,6.0NRT,294.4,4.1,D
17.858,-91.609,313.3,2.3,1.5,7/18/2018,1900,A,63,6.0NRT,295,15.7,D
17.841,-93.113,326.1,3,1.6,7/18/2018,1900,A,79,6.0NRT,301.5,71.8,D
17.835,-93.14,322.5,3,1.6,7/18/2018,1900,A,76,6.0NRT,300.5,53.7,D
17.995,-92.527,318.2,2.7,1.6,7/18/2018,1900,A,68,6.0NRT,300.6,29.2,D
17.99,-92.551,320.2,2.7,1.6,7/18/2018,1900,A,52,6.0NRT,300.5,35.9,D
17.888,-93.18,333,3,1.6,7/18/2018,1900,A,85,6.0NRT,302.6,117.4,D
17.986,-92.532,325.1,2.7,1.6,7/18/2018,1900,A,68,6.0NRT,301.1,57,D
17.889,-93.188,330.2,3,1.6,7/18/2018,1900,A,83,6.0NRT,302.6,100.2,D
18.124,-92.514,317.1,2.6,1.6,7/18/2018,1900,A,51,6.0NRT,300.3,28.8,D
18.143,-92.725,334.8,2.7,1.6,7/18/2018,1900,A,57,6.0NRT,302.5,119,D
18.147,-92.733,331.7,2.7,1.6,7/18/2018,1900,A,0,6.0NRT,301.7,100.3,D
18.212,-92.54,319.2,2.6,1.6,7/18/2018,1900,A,62,6.0NRT,300.2,37.2,D
18.203,-92.589,320.9,2.7,1.6,7/18/2018,1900,A,55,6.0NRT,300.1,43.1,D
19.389,-92.045,316.6,2.3,1.5,7/18/2018,1900,A,66,6.0NRT,297.1,37.5,D
19.387,-92.052,315.9,2.3,1.5,7/18/2018,1900,A,65,6.0NRT,297.1,35.6,D
19.429,-92.039,313.9,2.3,1.5,7/18/2018,1900,A,60,6.0NRT,297.1,28.6,D
19.442,-92.041,310.4,2.3,1.5,7/18/2018,1900,A,38,6.0NRT,296.8,19.6,D
19.989,-89.171,318.4,1.4,1.2,7/18/2018,1900,A,52,6.0NRT,302.6,14.8,D
19.564,-92.236,313.3,2.3,1.5,7/18/2018,1900,A,58,6.0NRT,296.3,29.8,D
49.824,-119.689,325.3,1,1,7/18/2018,1905,T,68,6.0NRT,303.1,13.2,D
49.758,-119.683,322.1,1,1,7/18/2018,1905,T,0,6.0NRT,306.5,7.1,D
49.716,-119.775,339.9,1,1,7/18/2018,1905,T,85,6.0NRT,304.7,30.3,D
49.714,-119.761,353.4,1,1,7/18/2018,1905,T,73,6.0NRT,304.6,56.9,D
49.705,-119.764,325.1,1,1,7/18/2018,1905,T,71,6.0NRT,303,10.8,D
49.092,-119.888,319.7,1,1,7/18/2018,1905,T,54,6.0NRT,285.5,15.8,D
49.132,-120.354,322.8,1,1,7/18/2018,1905,T,66,6.0NRT,296.8,15.4,D
49.125,-120.37,321.6,1,1,7/18/2018,1905,T,48,6.0NRT,299.4,12,D
49.123,-120.357,344.3,1,1,7/18/2018,1905,T,92,6.0NRT,297.5,44.7,D
47.687,-117.211,323.4,1.1,1.1,7/18/2018,1905,T,58,6.0NRT,309.5,7,D
45.572,-114.515,339.4,1.6,1.2,7/18/2018,1905,T,90,6.0NRT,300.3,73.3,D
45.567,-114.495,354,1.6,1.2,7/18/2018,1905,T,97,6.0NRT,302.8,132.3,D
45.561,-114.52,319.5,1.6,1.2,7/18/2018,1905,T,72,6.0NRT,299.1,23.4,D
45.557,-114.5,337.2,1.6,1.2,7/18/2018,1905,T,88,6.0NRT,300.6,67.1,D
45.557,-114.507,335,1.6,1.2,7/18/2018,1905,T,87,6.0NRT,300.9,57.6,D
45.569,-120.968,377.6,1,1,7/18/2018,1905,T,100,6.0NRT,313.8,127.2,D
45.568,-120.956,468.2,1,1,7/18/2018,1905,T,100,6.0NRT,339.2,960.6,D
45.566,-120.943,500,1,1,7/18/2018,1905,T,100,6.0NRT,334.7,1588.9,D
45.564,-120.93,379.7,1,1,7/18/2018,1905,T,100,6.0NRT,307.2,134.5,D
45.56,-120.905,324.7,1,1,7/18/2018,1905,T,32,6.0NRT,306.3,8.3,D
45.559,-120.958,351.8,1,1,7/18/2018,1905,T,95,6.0NRT,311.5,49.4,D
45.53,-120.888,340.1,1,1,7/18/2018,1905,T,87,6.0NRT,310.9,27.3,D
45.521,-120.891,333.2,1,1,7/18/2018,1905,T,76,6.0NRT,311.4,14.5,D
45.519,-120.878,348.8,1,1,7/18/2018,1905,T,93,6.0NRT,310.5,40.8,D
45.517,-120.866,332.7,1,1,7/18/2018,1905,T,79,6.0NRT,309.9,13.4,D
45.496,-120.846,334.9,1,1,7/18/2018,1905,T,74,6.0NRT,313.9,17.4,D
45.474,-120.826,333.3,1,1,7/18/2018,1905,T,70,6.0NRT,312,14.8,D
45.472,-120.813,333.3,1,1,7/18/2018,1905,T,71,6.0NRT,313,16.5,D
45.464,-120.822,333,1,1,7/18/2018,1905,T,46,6.0NRT,311,17.1,D
45.462,-120.809,332.1,1,1,7/18/2018,1905,T,47,6.0NRT,311.7,17.1,D
45.446,-120.946,334.3,1,1,7/18/2018,1905,T,38,6.0NRT,316.7,12.4,D
45.444,-120.933,360.6,1,1,7/18/2018,1905,T,100,6.0NRT,320.6,65.1,D
45.442,-120.92,340.3,1,1,7/18/2018,1905,T,53,6.0NRT,317.4,19.6,D
45.438,-120.895,353.6,1,1,7/18/2018,1905,T,96,6.0NRT,318.1,46.2,D
45.436,-120.883,417.4,1,1,7/18/2018,1905,T,100,6.0NRT,324.8,353.3,D
45.434,-120.87,437.3,1,1,7/18/2018,1905,T,100,6.0NRT,324.5,541.3,D
45.429,-120.898,354.1,1,1,7/18/2018,1905,T,96,6.0NRT,318.8,48.4,D
45.427,-120.885,386.4,1,1,7/18/2018,1905,T,100,6.0NRT,319.6,160.2,D
45.425,-120.873,356.3,1,1,7/18/2018,1905,T,98,6.0NRT,311.9,57.4,D
45.42,-120.901,344.6,1,1,7/18/2018,1905,T,90,6.0NRT,318.4,29,D
45.418,-120.888,343,1,1,7/18/2018,1905,T,89,6.0NRT,315.6,27.6,D
43.042,-114.638,361.9,1.8,1.3,7/18/2018,1905,T,100,6.0NRT,322.2,162.1,D
43.036,-114.646,354,1.8,1.3,7/18/2018,1905,T,71,6.0NRT,325.4,111.8,D
42.487,-113.082,346.5,2.3,1.5,7/18/2018,1905,T,91,6.0NRT,312.9,133.8,D
42.481,-113.057,378.8,2.3,1.5,7/18/2018,1905,T,100,6.0NRT,311.9,461.6,D
42.485,-113.061,376.9,2.3,1.5,7/18/2018,1905,T,100,6.0NRT,313,435.7,D
43.707,-124.18,309,1.1,1,7/18/2018,1905,T,0,6.0NRT,298.7,6.7,D
42.943,-122.688,318.5,1,1,7/18/2018,1905,T,66,6.0NRT,298.9,12.2,D
42.852,-122.31,324.6,1,1,7/18/2018,1905,T,74,6.0NRT,302.4,16.5,D
42.855,-122.591,314.6,1,1,7/18/2018,1905,T,50,6.0NRT,297.3,9,D
42.853,-122.579,322.9,1,1,7/18/2018,1905,T,73,6.0NRT,296.5,16.7,D
42.844,-122.707,313.2,1,1,7/18/2018,1905,T,41,6.0NRT,300.1,7.8,D
42.703,-123.145,326.7,1,1,7/18/2018,1905,T,79,6.0NRT,302.5,18.9,D
42.696,-123.16,331.2,1,1,7/18/2018,1905,T,83,6.0NRT,303.8,24.4,D
42.694,-123.147,326,1,1,7/18/2018,1905,T,78,6.0NRT,302.2,17.7,D
42.687,-123.162,387.2,1,1,7/18/2018,1905,T,100,6.0NRT,307.6,182.1,D
42.685,-123.15,341.2,1,1,7/18/2018,1905,T,90,6.0NRT,304.1,40,D
42.627,-123.133,315.9,1,1,7/18/2018,1905,T,48,6.0NRT,302.1,7.7,D
42.625,-123.12,328.8,1,1,7/18/2018,1905,T,81,6.0NRT,302.9,21.7,D
42.617,-123.123,316.1,1,1,7/18/2018,1905,T,61,6.0NRT,301.3,8.5,D
42.506,-123.593,347,1,1,7/18/2018,1905,T,93,6.0NRT,301.3,52.9,D
42.504,-123.58,350.9,1,1,7/18/2018,1905,T,95,6.0NRT,301.3,61.5,D
42.377,-123.866,329.4,1,1,7/18/2018,1905,T,80,6.0NRT,307.2,19.5,D
42.376,-123.854,322.2,1,1,7/18/2018,1905,T,71,6.0NRT,306.8,10.3,D
42.368,-123.868,326.7,1,1,7/18/2018,1905,T,77,6.0NRT,304.1,15.5,D
42.367,-123.855,365.2,1,1,7/18/2018,1905,T,100,6.0NRT,310.9,95.7,D
42.365,-123.843,359.4,1,1,7/18/2018,1905,T,99,6.0NRT,309.1,77.9,D
42.34,-123.862,317.8,1,1,7/18/2018,1905,T,32,6.0NRT,306.5,5.4,D
42.338,-123.85,336.1,1,1,7/18/2018,1905,T,86,6.0NRT,307.1,28.7,D
42.248,-123.389,322.9,1,1,7/18/2018,1905,T,70,6.0NRT,301.6,17.3,D
42.096,-122.836,318.6,1,1,7/18/2018,1905,T,16,6.0NRT,299.1,10.8,D
42.089,-122.85,318.5,1,1,7/18/2018,1905,T,18,6.0NRT,297.3,11,D
42.087,-122.838,325.7,1,1,7/18/2018,1905,T,71,6.0NRT,299.9,18.7,D
41.947,-123.55,329.2,1,1,7/18/2018,1910,T,77,6.0NRT,295.4,24.7,D
41.945,-123.537,342.2,1,1,7/18/2018,1910,T,89,6.0NRT,300.1,43.6,D
41.944,-123.526,328.4,1,1,7/18/2018,1910,T,76,6.0NRT,302.2,22,D
38.861,-112.366,346.7,3.2,1.7,7/18/2018,1910,T,91,6.0NRT,305.9,247,D
39.123,-121.906,321.6,1,1,7/18/2018,1910,T,44,6.0NRT,310.6,8.6,D
38.132,-121.248,327.3,1.1,1,7/18/2018,1910,T,37,6.0NRT,313.3,7.7,D
37.649,-119.914,341.8,1.3,1.1,7/18/2018,1910,T,89,6.0NRT,301.5,51.4,D
37.647,-119.902,330.6,1.3,1.1,7/18/2018,1910,T,67,6.0NRT,302.8,26.1,D
37.637,-119.904,323.7,1.3,1.1,7/18/2018,1910,T,36,6.0NRT,303,16.1,D
37.627,-119.907,324,1.3,1.1,7/18/2018,1910,T,33,6.0NRT,300.4,16.9,D
37.625,-119.894,347.6,1.3,1.1,7/18/2018,1910,T,93,6.0NRT,303.1,65.3,D
37.602,-119.767,343,1.3,1.1,7/18/2018,1910,T,90,6.0NRT,301.7,56.9,D
37.615,-119.897,338.4,1.3,1.1,7/18/2018,1910,T,77,6.0NRT,300.8,41.5,D
37.613,-119.884,328.5,1.3,1.1,7/18/2018,1910,T,31,6.0NRT,302.3,21.9,D
37.607,-119.855,335.3,1.3,1.1,7/18/2018,1910,T,73,6.0NRT,302.5,33.9,D
37.592,-119.772,323.1,1.3,1.1,7/18/2018,1910,T,38,6.0NRT,295.1,18.8,D
37.603,-119.886,341,1.3,1.1,7/18/2018,1910,T,85,6.0NRT,301.1,48.5,D
37.6,-119.873,375.4,1.3,1.1,7/18/2018,1910,T,100,6.0NRT,304.5,174.5,D
37.598,-119.859,340.1,1.3,1.1,7/18/2018,1910,T,88,6.0NRT,300.8,43.9,D
37.59,-119.875,381.7,1.3,1.1,7/18/2018,1910,T,100,6.0NRT,302.3,210.5,D
37.588,-119.861,360.2,1.3,1.1,7/18/2018,1910,T,100,6.0NRT,299.7,103,D
37.585,-119.848,333.3,1.3,1.1,7/18/2018,1910,T,61,6.0NRT,295.8,25.9,D
37.583,-119.834,329.3,1.3,1.1,7/18/2018,1910,T,25,6.0NRT,293.4,21.8,D
37.591,-119.881,348.5,1.3,1.1,7/18/2018,1910,T,94,6.0NRT,297.8,69.9,D
37.589,-119.868,375.9,1.3,1.1,7/18/2018,1910,T,100,6.0NRT,302.8,180,D
37.584,-119.84,335.8,1.3,1.1,7/18/2018,1910,T,61,6.0NRT,294,37.8,D
37.584,-119.898,417.9,1.3,1.1,7/18/2018,1910,T,100,6.0NRT,307.8,525.7,D
37.582,-119.885,400.4,1.3,1.1,7/18/2018,1910,T,100,6.0NRT,304.3,352.2,D
37.579,-119.871,319,1.3,1.1,7/18/2018,1910,T,44,6.0NRT,293.3,12.4,D
37.574,-119.842,334.3,1.3,1.1,7/18/2018,1910,T,76,6.0NRT,293.5,37.6,D
34.527,-120.281,347.6,1.4,1.2,7/18/2018,1910,T,94,6.0NRT,301.1,77.1,D
34.524,-120.266,375.4,1.4,1.2,7/18/2018,1910,T,100,6.0NRT,302.1,202.5,D
29.913,-85.295,314.5,1.1,1.1,7/18/2018,1905,A,62,6.0NRT,281.1,9,D
31.307,-82.571,315.3,1.6,1.3,7/18/2018,1905,A,60,6.0NRT,292.5,11.2,D
30.537,-94.793,322.7,2.1,1.4,7/18/2018,1905,A,73,6.0NRT,294.7,41.5,D
31.967,-87.487,307.1,1,1,7/18/2018,1905,A,55,6.0NRT,279.3,4.7,D
30.491,-98.429,326.2,3.6,1.8,7/18/2018,1905,A,71,6.0NRT,308.2,59.7,D
32.873,-85.393,315.3,1.2,1.1,7/18/2018,1905,A,40,6.0NRT,293.2,9.3,D
30.646,-98.568,327.2,3.7,1.8,7/18/2018,1905,A,71,6.0NRT,307.5,64.6,D
30.639,-98.573,326.8,3.7,1.8,7/18/2018,1905,A,60,6.0NRT,307.9,55.1,D
31.532,-96.002,321.4,2.3,1.5,7/18/2018,1905,A,22,6.0NRT,298.8,23.4,D
31.527,-96.026,328.2,2.4,1.5,7/18/2018,1905,A,74,6.0NRT,298.4,48.1,D
31.528,-96.006,324.2,2.3,1.5,7/18/2018,1905,A,66,6.0NRT,299,37.6,D
31.523,-96.03,323,2.4,1.5,7/18/2018,1905,A,62,6.0NRT,298.3,32.2,D
33.407,-87.457,313.6,1,1,7/18/2018,1905,A,49,6.0NRT,295.3,6.2,D
34.56,-101.116,327.8,4.2,1.9,7/18/2018,1905,A,80,6.0NRT,304.8,75.4,D
37.479,-89.512,309.1,1,1,7/18/2018,1905,A,48,6.0NRT,286.7,8.4,D
38.691,-90.134,326.8,1,1,7/18/2018,1905,A,53,6.0NRT,306.6,9.8,D
39.298,-90.405,308.1,1,1,7/18/2018,1910,A,28,6.0NRT,289.3,4.3,D
40.39,-87.382,314.4,1.2,1.1,7/18/2018,1910,A,42,6.0NRT,302.7,9.2,D
40.859,-90.976,309.8,1,1,7/18/2018,1910,A,60,6.0NRT,292.3,6,D
49.776,-95.969,314.3,1,1,7/18/2018,1910,A,65,6.0NRT,301.5,9,D
48.325,-104.574,318.3,2.5,1.5,7/18/2018,1910,A,62,6.0NRT,299.7,22.9,D
49.638,-100.326,317.7,1.5,1.2,7/18/2018,1910,A,57,6.0NRT,296.4,14.4,D
49.64,-100.333,321.1,1.5,1.2,7/18/2018,1910,A,75,6.0NRT,296.8,21.5,D
19.505,-154.873,406.2,1.1,1,7/18/2018,2055,T,100,6.0NRT,297,311,D
19.504,-154.863,459.7,1.1,1,7/18/2018,2055,T,94,6.0NRT,300.5,918.7,D
19.496,-154.874,500,1.1,1,7/18/2018,2055,T,94,6.0NRT,315.7,1758.4,D
19.491,-154.835,427.3,1.1,1,7/18/2018,2055,T,100,6.0NRT,296.7,0,D
19.484,-154.856,367.5,1.1,1,7/18/2018,2055,T,97,6.0NRT,288.9,0,D
19.483,-154.846,430.3,1.1,1,7/18/2018,2055,T,100,6.0NRT,296.3,0,D
19.481,-154.836,447,1.1,1,7/18/2018,2055,T,100,6.0NRT,301.1,0,D
19.474,-154.847,397.3,1.1,1,7/18/2018,2055,T,100,6.0NRT,293,0,D
19.471,-154.827,381.2,1.1,1,7/18/2018,2055,T,100,6.0NRT,292.3,161.6,D
19.466,-154.845,368.7,1.1,1,7/18/2018,2055,T,98,6.0NRT,294.2,0,D
19.465,-154.835,391.1,1.1,1,7/18/2018,2055,T,94,6.0NRT,298.6,211.1,D
24.484,-99.455,319.5,4.7,2,7/18/2018,2040,A,37,6.0NRT,300.8,60,D
24.264,-107.253,328.6,1.3,1.1,7/18/2018,2040,A,80,6.0NRT,304.2,13.8,D
24.574,-107.886,316.5,1.2,1.1,7/18/2018,2040,A,64,6.0NRT,302.1,11.2,D
42.084,-122.838,318,1.7,1.3,7/18/2018,2050,A,55,6.0NRT,298.9,28.1,D
43.299,-115.957,340.7,1,1,7/18/2018,2050,A,81,6.0NRT,326.9,11.8,D
41.945,-123.544,317.8,1.9,1.4,7/18/2018,2050,A,60,6.0NRT,297.2,32,D
42.242,-123.39,320.9,1.9,1.3,7/18/2018,2050,A,66,6.0NRT,299.7,35.9,D
42.337,-123.861,315.4,2,1.4,7/18/2018,2050,A,41,6.0NRT,304.5,13,D
42.365,-123.848,327.5,2,1.4,7/18/2018,2050,A,78,6.0NRT,304.7,45.3,D
42.36,-123.872,326.7,2,1.4,7/18/2018,2050,A,77,6.0NRT,305.2,42.7,D
42.506,-123.571,315,1.9,1.3,7/18/2018,2050,A,43,6.0NRT,300,20.1,D
42.501,-123.595,340.9,1.9,1.3,7/18/2018,2050,A,89,6.0NRT,302.7,100.5,D
42.624,-123.136,321.2,1.8,1.3,7/18/2018,2050,A,65,6.0NRT,302.3,31.7,D
42.842,-122.31,331,1.6,1.2,7/18/2018,2050,A,78,6.0NRT,300.4,50.2,D
42.677,-123.159,320.2,1.8,1.3,7/18/2018,2050,A,64,6.0NRT,300.9,28.4,D
42.688,-123.165,335.5,1.8,1.3,7/18/2018,2050,A,85,6.0NRT,303.6,70.2,D
43.067,-122.048,319.1,1.5,1.2,7/18/2018,2050,A,21,6.0NRT,302.9,16.6,D
44.323,-115.828,336.8,1,1,7/18/2018,2050,A,78,6.0NRT,313.9,25.8,D
44.335,-115.805,325.3,1,1,7/18/2018,2050,A,41,6.0NRT,309.6,11.8,D
44.334,-115.818,328.2,1,1,7/18/2018,2050,A,60,6.0NRT,313.6,14.4,D
44.344,-115.808,333.2,1,1,7/18/2018,2050,A,72,6.0NRT,311.7,21.6,D
45.554,-114.491,393.1,1.1,1,7/18/2018,2050,A,100,6.0NRT,318.2,230.9,D
45.552,-114.505,425.6,1.1,1,7/18/2018,2050,A,100,6.0NRT,324.5,491,D
45.551,-114.518,328.5,1.1,1,7/18/2018,2050,A,78,6.0NRT,307.8,17.7,D
45.565,-114.479,360.6,1.1,1,7/18/2018,2050,A,100,6.0NRT,296.7,88.7,D
45.563,-114.493,488.5,1.1,1,7/18/2018,2050,A,100,6.0NRT,400.1,1529.2,D
45.561,-114.507,449.1,1.1,1,7/18/2018,2050,A,100,6.0NRT,400.1,783.4,D
45.56,-114.521,332.3,1.1,1,7/18/2018,2050,A,82,6.0NRT,308.1,24.4,D
45.572,-114.495,363.7,1.1,1,7/18/2018,2050,A,100,6.0NRT,306.7,99.9,D
45.571,-114.509,350.5,1.1,1,7/18/2018,2050,A,95,6.0NRT,305.1,61.4,D
45.424,-120.878,335,1.2,1.1,7/18/2018,2050,A,69,6.0NRT,315.8,20.6,D
45.421,-120.892,332.2,1.2,1.1,7/18/2018,2050,A,46,6.0NRT,314.7,14.6,D
45.419,-120.906,343.5,1.2,1.1,7/18/2018,2050,A,90,6.0NRT,314.1,36.6,D
45.436,-120.867,339.6,1.2,1.1,7/18/2018,2050,A,68,6.0NRT,313.8,27.7,D
45.433,-120.881,338.7,1.2,1.1,7/18/2018,2050,A,63,6.0NRT,316.9,26.2,D
45.435,-120.928,344.3,1.2,1.1,7/18/2018,2050,A,90,6.0NRT,314.5,39.1,D
45.433,-120.943,396.6,1.2,1.1,7/18/2018,2050,A,100,6.0NRT,326.1,281.1,D
45.445,-120.932,344.7,1.2,1.1,7/18/2018,2050,A,90,6.0NRT,318.7,41.2,D
45.442,-120.946,388.6,1.2,1.1,7/18/2018,2050,A,100,6.0NRT,324.4,226.6,D
45.445,-120.937,350.6,1.2,1.1,7/18/2018,2050,A,94,6.0NRT,319.8,57.3,D
45.443,-120.952,354.1,1.2,1.1,7/18/2018,2050,A,96,6.0NRT,321,67.6,D
45.476,-120.824,357.6,1.2,1.1,7/18/2018,2050,A,98,6.0NRT,311.8,79.6,D
45.473,-120.839,348.1,1.2,1.1,7/18/2018,2050,A,93,6.0NRT,315.1,50.1,D
45.486,-120.827,356,1.2,1.1,7/18/2018,2050,A,97,6.0NRT,312.9,75.2,D
45.483,-120.843,359,1.2,1.1,7/18/2018,2050,A,99,6.0NRT,314.5,82,D
45.502,-120.849,348.1,1.2,1.1,7/18/2018,2050,A,93,6.0NRT,313,50.6,D
45.499,-120.863,343.1,1.2,1.1,7/18/2018,2050,A,89,6.0NRT,313.7,37.1,D
45.509,-120.867,334.2,1.2,1.1,7/18/2018,2050,A,59,6.0NRT,311,18.9,D
45.518,-120.871,357.5,1.2,1.1,7/18/2018,2050,A,98,6.0NRT,311.3,77.6,D
45.516,-120.885,373.3,1.2,1.1,7/18/2018,2050,A,100,6.0NRT,316.7,138.8,D
45.525,-120.889,346.8,1.2,1.1,7/18/2018,2050,A,90,6.0NRT,311.6,46.8,D
45.522,-120.903,365.4,1.2,1.1,7/18/2018,2050,A,100,6.0NRT,314.2,106.4,D
45.541,-120.911,365.1,1.2,1.1,7/18/2018,2050,A,100,6.0NRT,315.6,108,D
45.543,-120.918,370.8,1.2,1.1,7/18/2018,2050,A,100,6.0NRT,317.3,130.1,D
