latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
40.79996,-81.33062,300.6,0.48,0.64,2018-07-14,0818,N,nominal,1.0NRT,288.1,1.1,N
40.32956,-79.90449,304.7,0.57,0.69,2018-07-14,0818,N,nominal,1.0NRT,286.9,1.3,N
40.32715,-79.89684,299.6,0.58,0.69,2018-07-14,0818,N,nominal,1.0NRT,287.3,1.3,N
40.75374,-81.43567,303.1,0.47,0.64,2018-07-14,0818,N,nominal,1.0NRT,288,1.5,N
40.30577,-79.87613,301.4,0.58,0.7,2018-07-14,0818,N,nominal,1.0NRT,288.6,2.2,N
40.75636,-81.43428,305.1,0.47,0.64,2018-07-14,0818,N,nominal,1.0NRT,288.2,1.4,N
41.22562,-83.20814,312.7,0.38,0.58,2018-07-14,0818,N,nominal,1.0NRT,280.3,1.8,N
40.79683,-82.52897,298.1,0.42,0.61,2018-07-14,0818,N,nominal,1.0NRT,286.5,0.3,N
44.11605,-103.27996,304.1,0.45,0.47,2018-07-14,0818,N,nominal,1.0NRT,291,0.7,N
40.72,-84.12362,306.2,0.35,0.57,2018-07-14,0818,N,nominal,1.0NRT,291.7,1.1,N
40.71898,-84.12206,302.5,0.35,0.57,2018-07-14,0818,N,nominal,1.0NRT,291,1.6,N
41.17945,-87.85809,311.6,0.45,0.47,2018-07-14,0818,N,nominal,1.0NRT,275.3,1.9,N
38.7779,-79.39914,295.8,0.68,0.74,2018-07-14,0818,N,nominal,1.0NRT,284.7,1.1,N
39.4854,-84.36439,300.7,0.37,0.58,2018-07-14,0818,N,nominal,1.0NRT,290.6,1.4,N
39.48429,-84.36024,304.8,0.37,0.58,2018-07-14,0818,N,nominal,1.0NRT,291,1.1,N
39.48591,-84.38737,305.6,0.37,0.58,2018-07-14,0818,N,nominal,1.0NRT,291.6,1.1,N
39.48255,-84.37497,308,0.37,0.58,2018-07-14,0818,N,nominal,1.0NRT,290.3,1.1,N
39.47857,-84.38142,303.9,0.37,0.58,2018-07-14,0818,N,nominal,1.0NRT,290.8,1.1,N
39.46838,-84.38605,333.6,0.37,0.58,2018-07-14,0818,N,nominal,1.0NRT,290.9,3,N
39.47287,-84.40255,302.6,0.37,0.58,2018-07-14,0818,N,nominal,1.0NRT,291.6,0.6,N
39.47175,-84.39844,303.4,0.37,0.58,2018-07-14,0818,N,nominal,1.0NRT,291.5,0.6,N
42.08514,-97.36372,307.2,0.4,0.37,2018-07-14,0818,N,nominal,1.0NRT,290.6,0.7,N
42.08112,-97.35979,303.6,0.4,0.37,2018-07-14,0818,N,nominal,1.0NRT,291.5,1.3,N
42.94994,-112.54674,344.6,0.65,0.73,2018-07-14,0818,N,nominal,1.0NRT,286.3,9,N
40.69064,-91.23067,317.5,0.49,0.4,2018-07-14,0818,N,nominal,1.0NRT,281.6,1.5,N
38.59846,-82.82548,311,0.46,0.64,2018-07-14,0818,N,nominal,1.0NRT,290.8,2.1,N
38.59435,-82.83321,306.5,0.46,0.64,2018-07-14,0818,N,nominal,1.0NRT,290.1,1.2,N
42.68838,-111.59006,308.2,0.58,0.7,2018-07-14,0818,N,nominal,1.0NRT,286.8,2.7,N
42.68187,-111.59057,321.7,0.58,0.7,2018-07-14,0818,N,nominal,1.0NRT,286.7,4.1,N
42.68196,-111.59814,318.4,0.58,0.7,2018-07-14,0818,N,nominal,1.0NRT,285.2,4.1,N
38.37907,-82.5932,302.1,0.48,0.65,2018-07-14,0818,N,nominal,1.0NRT,290.1,0.9,N
38.83617,-84.23867,338,0.39,0.59,2018-07-14,0818,N,nominal,1.0NRT,294.3,4.8,N
42.68939,-111.58694,295.5,0.58,0.7,2018-07-14,0818,N,nominal,1.0NRT,285,1.1,N
42.68303,-111.59493,339.5,0.58,0.7,2018-07-14,0818,N,nominal,1.0NRT,288.3,7.8,N
42.68289,-111.58733,296.9,0.58,0.7,2018-07-14,0818,N,nominal,1.0NRT,285.4,3.3,N
38.8361,-84.24058,329.6,0.39,0.59,2018-07-14,0818,N,nominal,1.0NRT,292.6,2.6,N
38.83487,-84.23604,310,0.39,0.59,2018-07-14,0818,N,nominal,1.0NRT,292.2,2.6,N
38.37699,-82.59438,302,0.48,0.65,2018-07-14,0818,N,nominal,1.0NRT,290.6,1.5,N
38.61983,-83.67101,304,0.42,0.61,2018-07-14,0818,N,nominal,1.0NRT,290.4,0.8,N
38.78207,-84.87747,302.7,0.36,0.57,2018-07-14,0818,N,nominal,1.0NRT,289.5,0.3,N
38.76307,-84.9977,308.5,0.36,0.57,2018-07-14,0818,N,nominal,1.0NRT,291.9,1,N
41.00488,-96.15196,310.5,0.38,0.36,2018-07-14,0818,N,nominal,1.0NRT,290.4,1.2,N
37.38361,-80.66775,313.3,0.64,0.72,2018-07-14,0818,N,nominal,1.0NRT,286.1,2.6,N
39.82024,-90.09627,306.6,0.57,0.43,2018-07-14,0818,N,nominal,1.0NRT,290.7,0.9,N
39.81638,-90.09767,304,0.57,0.43,2018-07-14,0818,N,nominal,1.0NRT,290.4,0.9,N
39.81832,-90.09673,314.2,0.57,0.43,2018-07-14,0818,N,nominal,1.0NRT,290.9,2.3,N
37.38,-80.66599,312.6,0.64,0.72,2018-07-14,0818,N,nominal,1.0NRT,285.6,1.9,N
40.61738,-95.1208,302.9,0.39,0.36,2018-07-14,0818,N,nominal,1.0NRT,289.6,0.6,N
38.99928,-87.72398,311.9,0.51,0.49,2018-07-14,0818,N,nominal,1.0NRT,295.5,2.3,N
41.78223,-107.10883,300.3,0.34,0.56,2018-07-14,0818,N,nominal,1.0NRT,290,1.2,N
38.41629,-85.74748,308.8,0.33,0.56,2018-07-14,0818,N,nominal,1.0NRT,291.1,1.1,N
37.23395,-82.04093,309.6,0.55,0.68,2018-07-14,0818,N,nominal,1.0NRT,286.4,2.3,N
37.23077,-82.04243,301,0.55,0.68,2018-07-14,0818,N,nominal,1.0NRT,285.9,0.9,N
37.9738,-90.06579,297.8,0.41,0.45,2018-07-14,0818,N,nominal,1.0NRT,270.2,0.4,N
37.96782,-90.07797,307.8,0.41,0.45,2018-07-14,0818,N,nominal,1.0NRT,274.1,1.5,N
36.87851,-85.65676,300,0.37,0.58,2018-07-14,0818,N,nominal,1.0NRT,289.7,0.3,N
36.87507,-85.65833,300.1,0.37,0.58,2018-07-14,0818,N,nominal,1.0NRT,288.8,0.2,N
35.97889,-83.95817,298.1,0.48,0.64,2018-07-14,0818,N,nominal,1.0NRT,286.8,1.7,N
39.43225,-107.04677,298.7,0.32,0.54,2018-07-14,0818,N,nominal,1.0NRT,286.2,0.9,N
39.42722,-107.04748,305.3,0.32,0.54,2018-07-14,0818,N,nominal,1.0NRT,286,0.9,N
39.41668,-107.04159,324.1,0.32,0.54,2018-07-14,0818,N,nominal,1.0NRT,287.2,2.3,N
35.62588,-87.0645,302.2,0.33,0.56,2018-07-14,0818,N,nominal,1.0NRT,289.9,0.2,N
36.63881,-92.72085,310.6,0.49,0.41,2018-07-14,0818,N,nominal,1.0NRT,293.6,1.7,N
35.93547,-89.71434,335.1,0.47,0.48,2018-07-14,0818,N,nominal,1.0NRT,293.4,7,N
35.72698,-88.80792,300.8,0.54,0.5,2018-07-14,0818,N,nominal,1.0NRT,275.7,1.8,N
38.23984,-104.60712,306.9,0.46,0.47,2018-07-14,0818,N,nominal,1.0NRT,288.3,1.7,N
35.89027,-89.77974,329.6,0.47,0.48,2018-07-14,0818,N,nominal,1.0NRT,292.4,3.7,N
35.89068,-89.78237,334.3,0.47,0.48,2018-07-14,0818,N,nominal,1.0NRT,292.5,4.5,N
35.64844,-89.93388,305.9,0.47,0.48,2018-07-14,0818,N,nominal,1.0NRT,281.7,1.4,N
35.64218,-89.94691,304.8,0.47,0.48,2018-07-14,0818,N,nominal,1.0NRT,283.8,0.7,N
34.23904,-84.798,314.5,0.48,0.65,2018-07-14,0818,N,nominal,1.0NRT,285,1.3,N
35.79539,-91.74809,307.4,0.57,0.43,2018-07-14,0818,N,nominal,1.0NRT,292.9,1.2,N
34.63696,-87.08282,324.7,0.35,0.57,2018-07-14,0818,N,nominal,1.0NRT,287.8,1.9,N
34.63884,-87.09027,318.8,0.35,0.57,2018-07-14,0818,N,nominal,1.0NRT,289.2,1.9,N
34.63791,-87.08655,310.2,0.35,0.57,2018-07-14,0818,N,nominal,1.0NRT,289,1.9,N
35.78378,-94.43127,312.9,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,291,1.8,N
35.41089,-93.77654,328.3,0.47,0.4,2018-07-14,0818,N,nominal,1.0NRT,294.3,2.9,N
35.40991,-93.77148,309.6,0.47,0.4,2018-07-14,0818,N,nominal,1.0NRT,293.4,1.5,N
35.31005,-94.3782,305.6,0.45,0.39,2018-07-14,0818,N,nominal,1.0NRT,293.7,1.2,N
33.52362,-87.08945,306.3,0.37,0.58,2018-07-14,0818,N,nominal,1.0NRT,284.8,1.2,N
34.67874,-92.47762,303.4,0.55,0.42,2018-07-14,0818,N,nominal,1.0NRT,284.1,0.6,N
33.10495,-86.79935,303.9,0.4,0.6,2018-07-14,0818,N,nominal,1.0NRT,283.2,0.9,N
33.09426,-86.80318,304.6,0.4,0.6,2018-07-14,0818,N,nominal,1.0NRT,283,0.8,N
33.08894,-86.8052,308.5,0.4,0.6,2018-07-14,0818,N,nominal,1.0NRT,283.8,1.2,N
33.23538,-87.5097,304.7,0.36,0.57,2018-07-14,0818,N,nominal,1.0NRT,282.8,1.2,N
33.23444,-87.506,300.3,0.36,0.57,2018-07-14,0818,N,nominal,1.0NRT,280.6,0.4,N
33.23023,-87.51147,311.5,0.36,0.57,2018-07-14,0818,N,nominal,1.0NRT,282.1,1.2,N
35.13533,-96.61029,301.4,0.39,0.36,2018-07-14,0818,N,nominal,1.0NRT,285.5,0.5,N
33.23632,-87.50775,306.7,0.36,0.57,2018-07-14,0818,N,nominal,1.0NRT,282.2,1.1,N
33.23212,-87.51334,310.5,0.36,0.57,2018-07-14,0818,N,nominal,1.0NRT,283,1.1,N
33.46543,-88.66924,323.6,0.61,0.54,2018-07-14,0818,N,nominal,1.0NRT,287.7,6.1,N
33.46387,-88.66274,319.5,0.61,0.54,2018-07-14,0818,N,nominal,1.0NRT,287.1,4.5,N
33.41179,-88.7787,297.2,0.61,0.53,2018-07-14,0818,N,nominal,1.0NRT,279.6,0.9,N
35.53642,-101.8971,304.8,0.47,0.4,2018-07-14,0818,N,nominal,1.0NRT,285.4,1.6,N
33.94733,-94.9546,305.1,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,293,0.9,N
33.76324,-94.59261,307,0.46,0.39,2018-07-14,0818,N,nominal,1.0NRT,289.5,0.7,N
33.5462,-93.60162,331.5,0.51,0.41,2018-07-14,0818,N,nominal,1.0NRT,288.7,4.2,N
33.54249,-93.60267,338.1,0.51,0.41,2018-07-14,0818,N,nominal,1.0NRT,288.7,4.4,N
33.53878,-93.60371,306.2,0.51,0.41,2018-07-14,0818,N,nominal,1.0NRT,288.2,4.4,N
31.78709,-86.3213,305.1,0.45,0.63,2018-07-14,0818,N,nominal,1.0NRT,286,1,N
32.41085,-89.14017,306,0.61,0.53,2018-07-14,0818,N,nominal,1.0NRT,288.9,2.1,N
32.40894,-89.14086,309.4,0.61,0.53,2018-07-14,0818,N,nominal,1.0NRT,289.1,1.7,N
33.70345,-95.99054,308.7,0.41,0.37,2018-07-14,0818,N,nominal,1.0NRT,293.3,1.4,N
32.31417,-90.13402,319.5,0.54,0.51,2018-07-14,0818,N,nominal,1.0NRT,290.3,3,N
32.31205,-90.13536,317.6,0.54,0.51,2018-07-14,0818,N,nominal,1.0NRT,289.7,2.1,N
31.58051,-87.48949,307.1,0.39,0.6,2018-07-14,0818,N,nominal,1.0NRT,291.6,1.5,N
31.58054,-87.49184,305.3,0.4,0.6,2018-07-14,0818,N,nominal,1.0NRT,290.6,1.6,N
31.97497,-89.52231,302.9,0.59,0.53,2018-07-14,0818,N,nominal,1.0NRT,288.7,0.7,N
33.09862,-95.43458,304.6,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,293.3,0.6,N
32.67628,-93.39796,309.9,0.54,0.42,2018-07-14,0818,N,nominal,1.0NRT,291,1,N
32.95597,-95.13654,309.9,0.45,0.39,2018-07-14,0818,N,nominal,1.0NRT,292.2,0.8,N
32.89143,-94.81141,307.1,0.46,0.39,2018-07-14,0818,N,nominal,1.0NRT,293.1,1.2,N
32.88788,-94.81238,320.4,0.46,0.39,2018-07-14,0818,N,nominal,1.0NRT,292.8,1.2,N
32.77397,-94.92536,310.5,0.46,0.39,2018-07-14,0818,N,nominal,1.0NRT,292.9,1.3,N
32.77042,-94.9263,308.4,0.46,0.39,2018-07-14,0818,N,nominal,1.0NRT,292.5,1.3,N
32.27705,-92.73056,310.3,0.39,0.44,2018-07-14,0818,N,nominal,1.0NRT,292.3,1.2,N
31.15286,-87.98483,308.1,0.38,0.59,2018-07-14,0818,N,nominal,1.0NRT,292.4,2.2,N
31.15187,-87.9809,306.3,0.38,0.59,2018-07-14,0818,N,nominal,1.0NRT,292.7,1.5,N
31.1476,-87.9866,326.9,0.38,0.59,2018-07-14,0818,N,nominal,1.0NRT,292.4,2.2,N
33.01926,-96.96014,308.4,0.4,0.37,2018-07-14,0818,N,nominal,1.0NRT,293.8,0.6,N
31.15617,-87.98191,308.4,0.38,0.59,2018-07-14,0818,N,nominal,1.0NRT,293,1.5,N
31.15188,-87.98766,324.1,0.38,0.59,2018-07-14,0818,N,nominal,1.0NRT,292.4,1.5,N
31.15092,-87.98372,309.7,0.38,0.59,2018-07-14,0818,N,nominal,1.0NRT,292.6,1.5,N
30.9391,-88.01327,318.9,0.38,0.59,2018-07-14,0818,N,nominal,1.0NRT,291.4,2.3,N
30.93826,-88.01562,316.1,0.38,0.59,2018-07-14,0818,N,nominal,1.0NRT,291.2,2.6,N
32.45715,-97.04297,330.4,0.4,0.37,2018-07-14,0818,N,nominal,1.0NRT,294.9,3.2,N
32.24694,-97.54977,307.8,0.39,0.36,2018-07-14,0818,N,nominal,1.0NRT,293.7,0.9,N
30.34082,-88.48652,304.8,0.37,0.58,2018-07-14,0818,N,nominal,1.0NRT,291,2.7,N
31.67569,-95.08734,304,0.47,0.39,2018-07-14,0818,N,nominal,1.0NRT,290.9,0.7,N
33.41742,-110.86515,305.5,0.46,0.63,2018-07-14,0818,N,nominal,1.0NRT,286.5,1.2,N
31.64762,-96.23137,320.2,0.42,0.38,2018-07-14,0818,N,nominal,1.0NRT,293.4,1.3,N
30.58332,-91.24229,314.7,0.51,0.49,2018-07-14,0818,N,nominal,1.0NRT,291.7,2.1,N
30.58312,-91.24362,311,0.51,0.49,2018-07-14,0818,N,nominal,1.0NRT,291.6,1.6,N
32.68637,-103.96385,298,0.55,0.43,2018-07-14,0818,N,nominal,1.0NRT,279.7,0.5,N
30.74998,-92.25431,318.9,0.44,0.46,2018-07-14,0818,N,nominal,1.0NRT,291.8,1.9,N
30.48299,-91.17807,309.8,0.52,0.5,2018-07-14,0818,N,nominal,1.0NRT,293,2.6,N
31.70932,-97.58953,311.7,0.39,0.36,2018-07-14,0818,N,nominal,1.0NRT,294,0.8,N
31.35339,-96.16885,318.3,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,292.6,1.9,N
32.28823,-102.22562,303.5,0.45,0.39,2018-07-14,0818,N,nominal,1.0NRT,290.9,0.7,N
31.35308,-96.17181,313.7,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,292.2,1.4,N
31.35229,-96.16736,313.7,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,292.6,1.4,N
32.28466,-102.22626,303.7,0.45,0.39,2018-07-14,0818,N,nominal,1.0NRT,291.3,0.7,N
32.2117,-101.9477,302.3,0.44,0.39,2018-07-14,0818,N,nominal,1.0NRT,292.3,0.4,N
30.32462,-91.23999,306.7,0.52,0.5,2018-07-14,0818,N,nominal,1.0NRT,292,1.3,N
30.32346,-91.2347,306.2,0.52,0.5,2018-07-14,0818,N,nominal,1.0NRT,291.7,1.3,N
30.32828,-91.27821,308.6,0.51,0.5,2018-07-14,0818,N,nominal,1.0NRT,291.3,1.5,N
32.1908,-102.00934,332.7,0.44,0.39,2018-07-14,0818,N,nominal,1.0NRT,297.8,25.7,N
32.19018,-102.00462,307.8,0.44,0.39,2018-07-14,0818,N,nominal,1.0NRT,296.1,11.9,N
32.15569,-101.93404,331,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,294.5,17.2,N
32.15508,-101.92937,314.6,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,300.7,17.2,N
32.15216,-101.9347,302.6,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,292.6,1.3,N
32.15155,-101.93002,313.9,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,293,1.3,N
32.13592,-102.1375,312.9,0.45,0.39,2018-07-14,0818,N,nominal,1.0NRT,290.9,0.8,N
29.93383,-89.97472,307.9,0.62,0.54,2018-07-14,0818,N,nominal,1.0NRT,291,3.1,N
30.06123,-90.59854,306.5,0.57,0.52,2018-07-14,0818,N,nominal,1.0NRT,291.2,2.5,N
30.06168,-90.6664,305.4,0.56,0.52,2018-07-14,0818,N,nominal,1.0NRT,291.2,1.6,N
30.00146,-90.40239,305.6,0.59,0.52,2018-07-14,0818,N,nominal,1.0NRT,291.2,2.6,N
29.99536,-90.39785,305.7,0.59,0.53,2018-07-14,0818,N,nominal,1.0NRT,291.1,3.6,N
32.2689,-103.74742,301.7,0.53,0.42,2018-07-14,0818,N,nominal,1.0NRT,288.8,0.4,N
32.26799,-103.74821,301.3,0.53,0.42,2018-07-14,0818,N,nominal,1.0NRT,288.9,0.9,N
32.17883,-103.17382,306.3,0.5,0.41,2018-07-14,0818,N,nominal,1.0NRT,285.6,0.5,N
32.22454,-103.81288,335.7,0.53,0.42,2018-07-14,0818,N,nominal,1.0NRT,292.9,7.7,N
32.21264,-103.71118,302.7,0.53,0.42,2018-07-14,0818,N,nominal,1.0NRT,289.5,0.8,N
32.22068,-103.8135,318.2,0.53,0.42,2018-07-14,0818,N,nominal,1.0NRT,290.3,2.9,N
31.8526,-101.78743,315.5,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,293.4,1.5,N
31.73767,-101.65298,309.7,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,292.4,0.9,N
31.75815,-101.85902,329.6,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,294.9,1.7,N
31.75876,-101.86362,305.7,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,293.1,1.7,N
31.94052,-103.55134,301.9,0.51,0.41,2018-07-14,0818,N,nominal,1.0NRT,289.1,0.4,N
31.73193,-101.87794,306,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,292.9,0.7,N
31.72042,-101.79099,318.5,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,293.3,0.9,N
31.92786,-103.54231,306.1,0.51,0.41,2018-07-14,0818,N,nominal,1.0NRT,289.7,0.4,N
30.24125,-93.27512,310.8,0.4,0.44,2018-07-14,0818,N,nominal,1.0NRT,294.5,2,N
31.6856,-101.93575,304.2,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,293.2,0.8,N
31.67611,-101.91862,323.1,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,294.8,1.6,N
31.74713,-102.54491,308.1,0.46,0.39,2018-07-14,0818,N,nominal,1.0NRT,293.1,1.2,N
31.58621,-101.6742,308.2,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,293.1,0.5,N
31.58273,-101.67485,304.1,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,292.4,0.5,N
31.57973,-101.65237,316.1,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,293.1,1.6,N
31.56966,-101.60368,313,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,293.1,1.2,N
31.56452,-101.61842,330,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,293.9,2.5,N
31.60892,-101.95448,307.7,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,293.5,0.6,N
30.63092,-95.78521,306.8,0.45,0.39,2018-07-14,0818,N,nominal,1.0NRT,291.3,0.6,N
31.56382,-101.6206,304.7,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,292.5,0.9,N
31.5632,-101.61612,306.3,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,292.3,0.5,N
31.60377,-101.96674,319.8,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,294,1.6,N
31.55995,-101.64429,318.3,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,293,1.4,N
31.62859,-102.23427,302.9,0.45,0.39,2018-07-14,0818,N,nominal,1.0NRT,292.8,0.5,N
31.53873,-101.59318,314.6,0.42,0.38,2018-07-14,0818,N,nominal,1.0NRT,293,1.3,N
31.58682,-101.97456,306,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,293,0.3,N
31.5833,-101.9752,303.9,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,292.8,0.3,N
31.78052,-103.58615,303.9,0.51,0.41,2018-07-14,0818,N,nominal,1.0NRT,291.3,0.7,N
30.11473,-93.29472,312.2,0.4,0.44,2018-07-14,0818,N,nominal,1.0NRT,292.2,2.2,N
31.56589,-102.00672,308.5,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,293.2,0.7,N
30.1513,-93.7222,310.6,0.57,0.43,2018-07-14,0818,N,nominal,1.0NRT,292.9,1.7,N
31.51364,-101.85661,320.9,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,294.2,1.8,N
30.63837,-96.4197,306.1,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,292.4,0.6,N
30.63745,-96.42228,306.7,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,292.5,0.7,N
31.41908,-101.76951,305.4,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,293.1,0.7,N
31.43558,-102.0279,321.1,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,293,0.9,N
31.43206,-102.02853,304.5,0.44,0.38,2018-07-14,0818,N,nominal,1.0NRT,292.5,0.4,N
31.55167,-103.11951,311.5,0.49,0.4,2018-07-14,0818,N,nominal,1.0NRT,291.3,0.7,N
30.06755,-94.07201,307.3,0.55,0.43,2018-07-14,0818,N,nominal,1.0NRT,294.7,2.6,N
30.03275,-94.03967,312.2,0.55,0.43,2018-07-14,0818,N,nominal,1.0NRT,292.9,2,N
29.83393,-93.9624,319.9,0.56,0.43,2018-07-14,0818,N,nominal,1.0NRT,294.5,3.4,N
29.83538,-93.96271,320.3,0.56,0.43,2018-07-14,0818,N,nominal,1.0NRT,293.9,4,N
29.7573,-93.88013,313.5,0.57,0.43,2018-07-14,0818,N,nominal,1.0NRT,293.9,4,N
29.87785,-94.91085,307.5,0.5,0.41,2018-07-14,0818,N,nominal,1.0NRT,292.7,1.2,N
31.13222,-102.9303,305.3,0.47,0.4,2018-07-14,0818,N,nominal,1.0NRT,292,0.7,N
30.34231,-97.61868,304.9,0.4,0.37,2018-07-14,0818,N,nominal,1.0NRT,292.6,0.9,N
30.33897,-97.61944,305.6,0.4,0.37,2018-07-14,0818,N,nominal,1.0NRT,293.1,1.2,N
29.83163,-94.93336,310.3,0.5,0.41,2018-07-14,0818,N,nominal,1.0NRT,292.4,1.4,N
31.07292,-103.2242,306.7,0.49,0.4,2018-07-14,0818,N,nominal,1.0NRT,291.4,0.8,N
29.74316,-95.00031,320.6,0.5,0.41,2018-07-14,0818,N,nominal,1.0NRT,294.7,4,N
29.73991,-95.12363,307.8,0.49,0.41,2018-07-14,0818,N,nominal,1.0NRT,293,1.4,N
29.74251,-95.12569,307.3,0.49,0.41,2018-07-14,0818,N,nominal,1.0NRT,292.4,0.9,N
29.72284,-95.22544,305.8,0.49,0.4,2018-07-14,0818,N,nominal,1.0NRT,292.6,1,N
29.37483,-94.93661,310.4,0.51,0.41,2018-07-14,0818,N,nominal,1.0NRT,295.1,2.3,N
29.37178,-94.92102,309.2,0.51,0.41,2018-07-14,0818,N,nominal,1.0NRT,294.9,2.4,N
29.37557,-94.93779,315.5,0.51,0.41,2018-07-14,0818,N,nominal,1.0NRT,295.7,3.1,N
29.37261,-94.92216,308.7,0.51,0.41,2018-07-14,0818,N,nominal,1.0NRT,295.1,2.9,N
29.68284,-98.18365,304.8,0.39,0.36,2018-07-14,0818,N,nominal,1.0NRT,292.4,0.7,N
30.38245,-103.38676,304.5,0.49,0.4,2018-07-14,0818,N,nominal,1.0NRT,289.5,0.9,N
29.5764,-98.03371,338.4,0.4,0.37,2018-07-14,0818,N,nominal,1.0NRT,293.9,4.9,N
29.34012,-97.11131,313,0.42,0.38,2018-07-14,0818,N,nominal,1.0NRT,293.2,1.3,N
29.34122,-97.10899,305.9,0.42,0.38,2018-07-14,0818,N,nominal,1.0NRT,292.5,0.4,N
29.33779,-97.10977,303.4,0.42,0.38,2018-07-14,0818,N,nominal,1.0NRT,291.9,0.4,N
29.06792,-95.74956,310.3,0.47,0.4,2018-07-14,0818,N,nominal,1.0NRT,294.5,2.3,N
29.00291,-95.40118,311.5,0.49,0.4,2018-07-14,0818,N,nominal,1.0NRT,293.5,2.6,N
28.94688,-95.57048,302.6,0.48,0.4,2018-07-14,0818,N,nominal,1.0NRT,291.2,0.3,N
29.42774,-98.34358,318.4,0.39,0.36,2018-07-14,0818,N,nominal,1.0NRT,292.8,1.3,N
29.49635,-99.74343,313.8,0.38,0.36,2018-07-14,0818,N,nominal,1.0NRT,292.3,0.9,N
29.13418,-97.72025,310.2,0.4,0.37,2018-07-14,0818,N,nominal,1.0NRT,292.6,1.1,N
29.10905,-97.63579,307.2,0.41,0.37,2018-07-14,0818,N,nominal,1.0NRT,292.4,0.5,N
29.05144,-97.7926,316.9,0.4,0.37,2018-07-14,0818,N,nominal,1.0NRT,292.9,1,N
29.00892,-97.7705,306.4,0.4,0.37,2018-07-14,0818,N,nominal,1.0NRT,292.9,0.7,N
28.92682,-97.97015,304.3,0.4,0.37,2018-07-14,0818,N,nominal,1.0NRT,293.3,0.8,N
28.82376,-97.9411,307,0.4,0.37,2018-07-14,0818,N,nominal,1.0NRT,293,0.7,N
28.82307,-97.937,309.3,0.4,0.37,2018-07-14,0818,N,nominal,1.0NRT,293.1,0.7,N
28.59382,-98.38242,305.9,0.4,0.37,2018-07-14,0818,N,nominal,1.0NRT,293.6,0.3,N
28.75882,-99.47428,307.9,0.38,0.36,2018-07-14,0818,N,nominal,1.0NRT,294.5,0.4,N
28.47601,-99.08495,307.4,0.39,0.36,2018-07-14,0818,N,nominal,1.0NRT,293.8,0.5,N
29.14889,-105.46917,296.2,0.4,0.44,2018-07-14,0818,N,nominal,1.0NRT,267.4,0.4,N
29.14482,-105.46983,308.8,0.4,0.44,2018-07-14,0818,N,nominal,1.0NRT,269.1,0.4,N
28.6599,-101.73033,302.6,0.41,0.37,2018-07-14,0818,N,nominal,1.0NRT,291.9,0.1,N
27.82293,-97.20866,308.2,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,293.9,0.5,N
27.82217,-97.20432,311.3,0.43,0.38,2018-07-14,0818,N,nominal,1.0NRT,294.1,0.7,N
27.81166,-97.42991,308.1,0.42,0.38,2018-07-14,0818,N,nominal,1.0NRT,294.9,0.8,N
28.11485,-99.77572,320.2,0.38,0.36,2018-07-14,0818,N,nominal,1.0NRT,295,1,N
27.02447,-98.96781,311.1,0.39,0.36,2018-07-14,0818,N,nominal,1.0NRT,294.5,0.9,N
26.89346,-101.45844,311,0.39,0.36,2018-07-14,0818,N,nominal,1.0NRT,296,1.7,N
